akun_id,peran_id,nama_lengkap,email,plaintext_password,password_hash_algo
AKUN000612,UMKM,Rina Setyowati,rinasetyowati612@mail.com,password123,bcrypt
AKUN000613,UMKM,Dian Asih,dian-asih-0421@outlook.com,password123,bcrypt
AKUN000614,UMKM,Bayu Wahyuni,bayu-wahyuni-0438@gmail.com,password123,bcrypt
AKUN000615,UMKM,Kartika Pramono,kartika_pramono.615@mail.com,password123,bcrypt
AKUN000616,UMKM,Galih Fitriani,galih.fitriani34@outlook.com,password123,bcrypt
AKUN000617,UMKM,Miftah Azarel,miftah.00617@gmail.com,password123,bcrypt
AKUN000618,UMKM,Fauzan Syakira,fs00618@gmail.com,password123,bcrypt
AKUN000619,UMKM,Annisa Ramdani,annisa_ramdani.619@yahoo.co.id,password123,bcrypt
AKUN000620,UMKM,Lois Wulandari,lois.wulandari38@yahoo.co.id,password123,bcrypt
AKUN000621,UMKM,Satria Pawestri,satriapawestri621@gmail.com,password123,bcrypt
AKUN000622,UMKM,Prabowo Wibowo,prabowo_wibowo.622@bisnis.id,password123,bcrypt
AKUN000623,UMKM,Zahra Rahmawati,zr00623@bisnis.id,password123,bcrypt
AKUN000624,UMKM,Irfan Harlitasari,irfanharlitasari624@yahoo.co.id,password123,bcrypt
AKUN000625,UMKM,Retno Aryati,retno-aryati-0625@mail.com,password123,bcrypt
AKUN000626,UMKM,Naufal Artanti,naufal.00626@bisnis.id,password123,bcrypt
AKUN000627,UMKM,Joko Nugraha,joko.00627@gmail.com,password123,bcrypt
AKUN000628,UMKM,Halimah Rohmah,halimah-rohmah-0676@yahoo.co.id,password123,bcrypt
AKUN000629,UMKM,Yuliana Pratiwi,yuliana-pratiwi-0693@mail.com,password123,bcrypt
AKUN000630,UMKM,Nuraini Kusnadi,nuraini.kusnadi48@icloud.com,password123,bcrypt
AKUN000631,UMKM,Budi Saputra,budi-saputra-0727@yahoo.co.id,password123,bcrypt
AKUN000632,UMKM,Fitri Permata,fitri.00632@gmail.com,password123,bcrypt
AKUN000633,UMKM,Nadia Mulyani,nm00633@mail.com,password123,bcrypt
AKUN000634,UMKM,Arif Ungu,arif-ungu-0778@mail.com,password123,bcrypt
AKUN000635,UMKM,Rahayu Yusnita,rahayu.00635@bisnis.id,password123,bcrypt
AKUN000636,UMKM,Rifqi Sulistyo,rifqi_sulistyo.636@outlook.com,password123,bcrypt
AKUN000637,UMKM,Citra Gunawan,citra.00637@icloud.com,password123,bcrypt
AKUN000638,UMKM,Rizka Prabawa,rizka.00638@gmail.com,password123,bcrypt
AKUN000639,UMKM,Dwi Rahman,dwirahman639@mail.com,password123,bcrypt
AKUN000640,UMKM,Rasyid Hidayat,rasyid.hidayat58@gmail.com,password123,bcrypt
AKUN000641,UMKM,Prayuda Cahyani,prayuda.00641@gmail.com,password123,bcrypt
AKUN000642,UMKM,Dhea Amin,dhea.amin60@mail.com,password123,bcrypt
AKUN000643,UMKM,Rizal Mahardika,rizal-mahardika-0931@gmail.com,password123,bcrypt
AKUN000644,UMKM,Gilang Lahadalia,gilang.00644@yahoo.co.id,password123,bcrypt
AKUN000645,UMKM,Ayu Syahputra,ayu.syahputra63@outlook.com,password123,bcrypt
AKUN000646,UMKM,Rendra Susanti,rendrasusanti646@gmail.com,password123,bcrypt
AKUN000647,UMKM,Titin Rachman,tr00647@gmail.com,password123,bcrypt
AKUN000648,UMKM,Khusnul Utami,khusnul-utami-1016@gmail.com,password123,bcrypt
AKUN000649,UMKM,Wulan Setiawan,wulan-setiawan-1033@gmail.com,password123,bcrypt
AKUN000650,UMKM,Mursid Suryani,mursid_suryani.650@outlook.com,password123,bcrypt
AKUN000651,UMKM,Nur Hapsari,nur.00651@gmail.com,password123,bcrypt
AKUN000652,UMKM,Putri Afifan,pa00652@yahoo.co.id,password123,bcrypt
AKUN000653,UMKM,Aulia Kusuma,aulia_kusuma.653@gmail.com,password123,bcrypt
AKUN000654,UMKM,Teguh Azzahra,teguh_azzahra.654@gmail.com,password123,bcrypt
AKUN000655,UMKM,Kirana Anggraini,kirana.00655@mail.com,password123,bcrypt
AKUN000656,UMKM,Dimas Wijayanti,dimas_wijayanti.656@yahoo.co.id,password123,bcrypt
AKUN000657,UMKM,Aditya Handayani,adityahandayani657@gmail.com,password123,bcrypt
AKUN000658,UMKM,Naila Wijaya,nw00658@outlook.com,password123,bcrypt
AKUN000659,UMKM,Reza Haunan,reza_haunan.659@bisnis.id,password123,bcrypt
AKUN000660,UMKM,Raihan Hylmi,raihan.hylmi78@outlook.com,password123,bcrypt
AKUN000661,UMKM,Lolo Subianto,ls00661@yahoo.co.id,password123,bcrypt
AKUN000662,UMKM,Najma Hermawan,najma-hermawan-1254@gmail.com,password123,bcrypt
AKUN000663,UMKM,Rama Hakim,rama.hakim81@gmail.com,password123,bcrypt
AKUN000664,UMKM,Eka Maharani,eka.maharani82@yahoo.co.id,password123,bcrypt
AKUN000665,UMKM,Rizqi Prasetyo,rizqi.prasetyo83@yahoo.co.id,password123,bcrypt
AKUN000666,UMKM,Lukman Purnomo,lukman.00666@outlook.com,password123,bcrypt
AKUN000667,UMKM,Dewanto Anwar,dewanto-anwar-1339@outlook.com,password123,bcrypt
AKUN000668,UMKM,Slamet Basuki,slamet.00668@yahoo.co.id,password123,bcrypt
AKUN000669,UMKM,Rengga Manggala,rengga.00669@mail.com,password123,bcrypt
AKUN000670,UMKM,Rohman Praisylia,rohman-praisylia-1390@outlook.com,password123,bcrypt
AKUN000671,UMKM,Agus Fauziah,af00671@outlook.com,password123,bcrypt
AKUN000672,UMKM,Tri Widodo,tri.00672@yahoo.co.id,password123,bcrypt
AKUN000673,UMKM,Intan Haryanto,intan.00673@mail.com,password123,bcrypt
AKUN000674,UMKM,Nugroho Kurniawan,nk00674@outlook.com,password123,bcrypt
AKUN000675,UMKM,Sekar Firmansyah,sf00675@yahoo.co.id,password123,bcrypt
AKUN000676,UMKM,Ilham Fauzi,if00676@gmail.com,password123,bcrypt
AKUN000677,UMKM,Ari Pertiwi,ari.pertiwi95@gmail.com,password123,bcrypt
AKUN000678,UMKM,Suryo Akmalin,sa00678@umkm.id,password123,bcrypt
AKUN000679,UMKM,Darel Cahyono,darel_cahyono.679@gmail.com,password123,bcrypt
AKUN000680,UMKM,Rexy Mutmainah,rexy.mutmainah1@bisnis.id,password123,bcrypt
AKUN000681,UMKM,Meiva Kusumawati,meiva.00681@outlook.com,password123,bcrypt
AKUN000682,UMKM,Aisyah Nuraini,aisyah-nuraini-1594@outlook.com,password123,bcrypt
AKUN000683,UMKM,Sofyan Nugroho,sofyannugroho683@outlook.com,password123,bcrypt
AKUN000684,UMKM,Sri Ningsih,sri.ningsih5@umkm.id,password123,bcrypt
AKUN000685,UMKM,Tania Amalia,ta00685@mail.com,password123,bcrypt
AKUN000686,UMKM,Suhartini Ade,sa00686@gmail.com,password123,bcrypt
AKUN000687,UMKM,Rois Dzaki,rois.dzaki8@gmail.com,password123,bcrypt
AKUN000688,UMKM,Darsih Fadhilah,darsih.fadhilah9@umkm.id,password123,bcrypt
AKUN000689,UMKM,Gita Ramadhani,gr00689@gmail.com,password123,bcrypt
AKUN000690,UMKM,Ahmad Anjani,ahmadanjani690@bisnis.id,password123,bcrypt
AKUN000691,UMKM,Hendra Santoso,hendra.00691@yahoo.co.id,password123,bcrypt
AKUN000692,UMKM,Fajar Sari,fs00692@yahoo.co.id,password123,bcrypt
AKUN000693,UMKM,Lestari Puspita,lestari_puspita.693@outlook.com,password123,bcrypt
AKUN000694,UMKM,Andi Astuti,andi.00694@gmail.com,password123,bcrypt
AKUN000695,UMKM,Hana Meidiyana,hana_meidiyana.695@mail.com,password123,bcrypt
AKUN000696,UMKM,Vina Pangestu,vp00696@umkm.id,password123,bcrypt
AKUN000697,UMKM,Mega Maryati,mega-maryati-1849@icloud.com,password123,bcrypt
AKUN000698,UMKM,Fikri Sutrisno,fikri_sutrisno.698@mail.com,password123,bcrypt
AKUN000699,UMKM,Rambat Prakoso,rambat.prakoso20@yahoo.co.id,password123,bcrypt
AKUN000700,UMKM,Fatih Lestari,fatih_lestari.700@mail.com,password123,bcrypt
AKUN000701,UMKM,Bahlil Maulana,bahlil.00701@bisnis.id,password123,bcrypt
AKUN000702,UMKM,Khairunnisa Ramadhan,khairunnisa.00702@bisnis.id,password123,bcrypt
AKUN000703,UMKM,Hafizh Ryannareta,hafizh.ryannareta24@gmail.com,password123,bcrypt
AKUN000704,UMKM,Nurul Herfina,nurul_herfina.704@gmail.com,password123,bcrypt
AKUN000705,UMKM,Naufan Wicaksono,naufan-wicaksono-1985@mail.com,password123,bcrypt
AKUN000706,UMKM,Sriyono Herlambang,sriyono.00706@umkm.id,password123,bcrypt
AKUN000707,UMKM,Latifah Setyowati,latifah.setyowati28@yahoo.co.id,password123,bcrypt
AKUN000708,UMKM,Krisna Asih,krisna.00708@mail.com,password123,bcrypt
AKUN000709,UMKM,Novi Wahyuni,nw00709@mail.com,password123,bcrypt
AKUN000710,UMKM,Siti Pramono,sitipramono710@gmail.com,password123,bcrypt
AKUN000711,UMKM,Yusuf Fitriani,yusuffitriani711@mail.com,password123,bcrypt
AKUN000712,UMKM,Rizky Azarel,rizkyazarel712@icloud.com,password123,bcrypt
AKUN000713,UMKM,Maya Syakira,maya.syakira34@bisnis.id,password123,bcrypt
AKUN000714,UMKM,Rafi Ramdani,rafi.ramdani35@outlook.com,password123,bcrypt
AKUN000715,UMKM,Mila Wulandari,mila.00715@mail.com,password123,bcrypt
AKUN000716,UMKM,Rangga Pawestri,rangga.00716@icloud.com,password123,bcrypt
AKUN000717,UMKM,Hanif Wibowo,hanif.00717@gmail.com,password123,bcrypt
AKUN000718,UMKM,Nisa Rahmawati,nisa.rahmawati39@yahoo.co.id,password123,bcrypt
AKUN000719,UMKM,Yoeke Harlitasari,yoeke.harlitasari40@mail.com,password123,bcrypt
AKUN000720,UMKM,Anindya Aryati,anindya.aryati41@mail.com,password123,bcrypt
AKUN000721,UMKM,Angelina Artanti,aa00721@gmail.com,password123,bcrypt
AKUN000722,UMKM,Yoga Nugraha,yoga.00722@gmail.com,password123,bcrypt
AKUN000723,UMKM,Yuni Rohmah,yuni.00723@outlook.com,password123,bcrypt
AKUN000724,UMKM,Febri Pratiwi,febripratiwi724@yahoo.co.id,password123,bcrypt
AKUN000725,UMKM,Adit Kusnadi,adit.kusnadi46@bisnis.id,password123,bcrypt
AKUN000726,UMKM,Endang Saputra,endang-saputra-2342@gmail.com,password123,bcrypt
AKUN000727,UMKM,Mujiono Permata,mujionopermata727@outlook.com,password123,bcrypt
AKUN000728,UMKM,Devi Mulyani,devi.mulyani49@outlook.com,password123,bcrypt
AKUN000729,UMKM,Syifa Ungu,syifa.ungu50@gmail.com,password123,bcrypt
AKUN000730,UMKM,Dewi Yusnita,dewiyusnita730@gmail.com,password123,bcrypt
AKUN000731,UMKM,Wahyu Sulistyo,wahyu.sulistyo52@yahoo.co.id,password123,bcrypt
AKUN000732,UMKM,Farhan Gunawan,fg00732@outlook.com,password123,bcrypt
AKUN000733,UMKM,Salsa Prabawa,salsa.prabawa54@yahoo.co.id,password123,bcrypt
AKUN000734,UMKM,Bagus Rahman,bagus-rahman-2478@yahoo.co.id,password123,bcrypt
AKUN000735,UMKM,Niken Hidayat,nikenhidayat735@gmail.com,password123,bcrypt
AKUN000736,UMKM,Dinda Cahyani,dinda.00736@bisnis.id,password123,bcrypt
AKUN000737,UMKM,Pram Amin,pram_amin.737@yahoo.co.id,password123,bcrypt
AKUN000738,UMKM,Adeliya Mahardika,adeliya_mahardika.738@umkm.id,password123,bcrypt
AKUN000739,UMKM,Jonnathan Lahadalia,jonnathan.00739@gmail.com,password123,bcrypt
AKUN000740,UMKM,Viola Syahputra,viola-syahputra-2580@yahoo.co.id,password123,bcrypt
AKUN000741,UMKM,Gloria Susanti,gs00741@umkm.id,password123,bcrypt
AKUN000742,UMKM,Taufik Rachman,taufikrachman742@mail.com,password123,bcrypt
AKUN000743,UMKM,Ratna Utami,ratna-utami-2631@bisnis.id,password123,bcrypt
AKUN000744,UMKM,Salma Setiawan,salmasetiawan744@yahoo.co.id,password123,bcrypt
AKUN000745,UMKM,Sulastri Suryani,sulastri.suryani66@mail.com,password123,bcrypt
AKUN000746,UMKM,Mardiyah Hapsari,mardiyah-hapsari-2682@mail.com,password123,bcrypt
AKUN000747,UMKM,Suyatno Afifan,suyatno-afifan-2699@gmail.com,password123,bcrypt
AKUN000748,UMKM,Puspita Kusuma,puspita-kusuma-2716@outlook.com,password123,bcrypt
AKUN000749,UMKM,Anisa Azzahra,anisa-azzahra-2733@yahoo.co.id,password123,bcrypt
AKUN000750,UMKM,Rina Anggraini,rina.anggraini71@umkm.id,password123,bcrypt
AKUN000751,UMKM,Dian Wijayanti,dian.00751@mail.com,password123,bcrypt
AKUN000752,UMKM,Bayu Handayani,bayuhandayani752@mail.com,password123,bcrypt
AKUN000753,UMKM,Kartika Wijaya,kw00753@bisnis.id,password123,bcrypt
AKUN000754,UMKM,Galih Haunan,galih_haunan.754@gmail.com,password123,bcrypt
AKUN000755,UMKM,Miftah Hylmi,miftah.00755@yahoo.co.id,password123,bcrypt
AKUN000756,UMKM,Fauzan Subianto,fauzan.00756@outlook.com,password123,bcrypt
AKUN000757,UMKM,Annisa Hermawan,annisa_hermawan.757@mail.com,password123,bcrypt
AKUN000758,UMKM,Lois Hakim,lois-hakim-2886@outlook.com,password123,bcrypt
AKUN000759,UMKM,Satria Maharani,satriamaharani759@outlook.com,password123,bcrypt
AKUN000760,UMKM,Prabowo Prasetyo,pp00760@mail.com,password123,bcrypt
AKUN000761,UMKM,Zahra Purnomo,zahrapurnomo761@yahoo.co.id,password123,bcrypt
AKUN000762,UMKM,Irfan Anwar,irfan_anwar.762@bisnis.id,password123,bcrypt
AKUN000763,UMKM,Retno Basuki,retno.basuki84@yahoo.co.id,password123,bcrypt
AKUN000764,UMKM,Naufal Manggala,naufalmanggala764@yahoo.co.id,password123,bcrypt
AKUN000765,UMKM,Joko Praisylia,joko-praisylia-3005@mail.com,password123,bcrypt
AKUN000766,UMKM,Halimah Fauziah,halimah_fauziah.766@mail.com,password123,bcrypt
AKUN000767,UMKM,Yuliana Widodo,yw00767@outlook.com,password123,bcrypt
AKUN000768,UMKM,Nuraini Haryanto,nh00768@yahoo.co.id,password123,bcrypt
AKUN000769,UMKM,Budi Kurniawan,budi.00769@yahoo.co.id,password123,bcrypt
AKUN000770,UMKM,Fitri Firmansyah,fitri.00770@yahoo.co.id,password123,bcrypt
AKUN000771,UMKM,Nadia Fauzi,nf00771@outlook.com,password123,bcrypt
AKUN000772,UMKM,Arif Pertiwi,ap00772@gmail.com,password123,bcrypt
AKUN000773,UMKM,Rahayu Akmalin,ra00773@gmail.com,password123,bcrypt
AKUN000774,UMKM,Rifqi Cahyono,rifqi.cahyono95@mail.com,password123,bcrypt
AKUN000775,UMKM,Citra Mutmainah,cm00775@gmail.com,password123,bcrypt
AKUN000776,UMKM,Rizka Kusumawati,rizka.kusumawati0@outlook.com,password123,bcrypt
AKUN000777,UMKM,Dwi Nuraini,dwi.00777@umkm.id,password123,bcrypt
AKUN000778,UMKM,Rasyid Nugroho,rasyid.00778@bisnis.id,password123,bcrypt
AKUN000779,UMKM,Prayuda Ningsih,prayuda_ningsih.779@yahoo.co.id,password123,bcrypt
AKUN000780,UMKM,Dhea Amalia,dhea-amalia-3260@outlook.com,password123,bcrypt
AKUN000781,UMKM,Rizal Ade,rizalade781@yahoo.co.id,password123,bcrypt
AKUN000782,UMKM,Gilang Dzaki,gilangdzaki782@mail.com,password123,bcrypt
AKUN000783,UMKM,Ayu Fadhilah,ayu.fadhilah7@yahoo.co.id,password123,bcrypt
AKUN000784,UMKM,Rendra Ramadhani,rendraramadhani784@umkm.id,password123,bcrypt
AKUN000785,UMKM,Titin Anjani,titin.anjani9@gmail.com,password123,bcrypt
AKUN000786,UMKM,Khusnul Santoso,khusnul-santoso-3362@mail.com,password123,bcrypt
AKUN000787,UMKM,Wulan Sari,wulan-sari-3379@bisnis.id,password123,bcrypt
AKUN000788,UMKM,Mursid Puspita,mursid_puspita.788@yahoo.co.id,password123,bcrypt
AKUN000789,UMKM,Nur Astuti,nur.00789@mail.com,password123,bcrypt
AKUN000790,UMKM,Putri Meidiyana,putri-meidiyana-3430@mail.com,password123,bcrypt
AKUN000791,UMKM,Aulia Pangestu,aulia.pangestu15@gmail.com,password123,bcrypt
AKUN000792,UMKM,Teguh Maryati,teguh-maryati-3464@outlook.com,password123,bcrypt
AKUN000793,UMKM,Kirana Sutrisno,kirana-sutrisno-3481@outlook.com,password123,bcrypt
AKUN000794,UMKM,Dimas Prakoso,dp00794@mail.com,password123,bcrypt
AKUN000795,UMKM,Aditya Lestari,aditya_lestari.795@mail.com,password123,bcrypt
AKUN000796,UMKM,Naila Maulana,naila_maulana.796@gmail.com,password123,bcrypt
AKUN000797,UMKM,Reza Ramadhan,reza.ramadhan21@icloud.com,password123,bcrypt
AKUN000798,UMKM,Raihan Ryannareta,rr00798@yahoo.co.id,password123,bcrypt
AKUN000799,UMKM,Lolo Herfina,lh00799@umkm.id,password123,bcrypt
AKUN000800,UMKM,Najma Wicaksono,najma-wicaksono-3600@mail.com,password123,bcrypt
AKUN000801,UMKM,Rama Herlambang,rh00801@umkm.id,password123,bcrypt
AKUN000802,UMKM,Eka Setyowati,eka_setyowati.802@outlook.com,password123,bcrypt
AKUN000803,UMKM,Rizqi Asih,rizqiasih803@outlook.com,password123,bcrypt
AKUN000804,UMKM,Lukman Wahyuni,lukman_wahyuni.804@outlook.com,password123,bcrypt
AKUN000805,UMKM,Dewanto Pramono,dp00805@gmail.com,password123,bcrypt
AKUN000806,UMKM,Slamet Fitriani,slamet.00806@gmail.com,password123,bcrypt
AKUN000807,UMKM,Rengga Azarel,rengga-azarel-3719@gmail.com,password123,bcrypt
AKUN000808,UMKM,Rohman Syakira,rohmansyakira808@yahoo.co.id,password123,bcrypt
AKUN000809,UMKM,Agus Ramdani,agus.00809@yahoo.co.id,password123,bcrypt
AKUN000810,UMKM,Tri Wulandari,tri.00810@yahoo.co.id,password123,bcrypt
AKUN000811,UMKM,Intan Pawestri,intan.00811@yahoo.co.id,password123,bcrypt
AKUN000812,UMKM,Nugroho Wibowo,nugroho-wibowo-3804@gmail.com,password123,bcrypt
AKUN000813,UMKM,Sekar Rahmawati,sekar.00813@mail.com,password123,bcrypt
AKUN000814,UMKM,Ilham Harlitasari,ilham-harlitasari-3838@gmail.com,password123,bcrypt
AKUN000815,UMKM,Ari Aryati,ari-aryati-3855@yahoo.co.id,password123,bcrypt
AKUN000816,UMKM,Suryo Artanti,suryoartanti816@gmail.com,password123,bcrypt
AKUN000817,UMKM,Darel Nugraha,dn00817@yahoo.co.id,password123,bcrypt
AKUN000818,UMKM,Rexy Rohmah,rexy.00818@mail.com,password123,bcrypt
AKUN000819,UMKM,Meiva Pratiwi,meiva.pratiwi43@umkm.id,password123,bcrypt
AKUN000820,UMKM,Aisyah Kusnadi,ak00820@umkm.id,password123,bcrypt
AKUN000821,UMKM,Sofyan Saputra,sofyan-saputra-3957@mail.com,password123,bcrypt
AKUN000822,UMKM,Sri Permata,sri_permata.822@gmail.com,password123,bcrypt
AKUN000823,UMKM,Tania Mulyani,tania-mulyani-3991@mail.com,password123,bcrypt
AKUN000824,UMKM,Suhartini Ungu,su00824@mail.com,password123,bcrypt
AKUN000825,UMKM,Rois Yusnita,rois_yusnita.825@gmail.com,password123,bcrypt
AKUN000826,UMKM,Darsih Sulistyo,darsih.00826@gmail.com,password123,bcrypt
AKUN000827,UMKM,Gita Gunawan,gita.00827@outlook.com,password123,bcrypt
AKUN000828,UMKM,Ahmad Prabawa,ap00828@mail.com,password123,bcrypt
AKUN000829,UMKM,Hendra Rahman,hendra.00829@umkm.id,password123,bcrypt
AKUN000830,UMKM,Fajar Hidayat,fajarhidayat830@outlook.com,password123,bcrypt
AKUN000831,UMKM,Lestari Cahyani,lestaricahyani831@mail.com,password123,bcrypt
AKUN000832,UMKM,Andi Amin,andi_amin.832@outlook.com,password123,bcrypt
AKUN000833,UMKM,Hana Mahardika,hana.00833@gmail.com,password123,bcrypt
AKUN000834,UMKM,Vina Lahadalia,vina_lahadalia.834@outlook.com,password123,bcrypt
AKUN000835,UMKM,Mega Syahputra,mega_syahputra.835@outlook.com,password123,bcrypt
AKUN000836,UMKM,Fikri Susanti,fikri.00836@outlook.com,password123,bcrypt
AKUN000837,UMKM,Rambat Rachman,rambat_rachman.837@mail.com,password123,bcrypt
AKUN000838,UMKM,Fatih Utami,fatihutami838@bisnis.id,password123,bcrypt
AKUN000839,UMKM,Bahlil Setiawan,bahlil.00839@mail.com,password123,bcrypt
AKUN000840,UMKM,Khairunnisa Suryani,khairunnisa.suryani64@gmail.com,password123,bcrypt
AKUN000841,UMKM,Hafizh Hapsari,hafizh-hapsari-4297@yahoo.co.id,password123,bcrypt
AKUN000842,UMKM,Nurul Afifan,nurul.afifan66@yahoo.co.id,password123,bcrypt
AKUN000843,UMKM,Naufan Kusuma,naufan.kusuma67@bisnis.id,password123,bcrypt
AKUN000844,UMKM,Sriyono Azzahra,sriyonoazzahra844@yahoo.co.id,password123,bcrypt
AKUN000845,UMKM,Latifah Anggraini,la00845@mail.com,password123,bcrypt
AKUN000846,UMKM,Krisna Wijayanti,krisna.wijayanti70@gmail.com,password123,bcrypt
AKUN000847,UMKM,Novi Handayani,nh00847@gmail.com,password123,bcrypt
AKUN000848,UMKM,Siti Wijaya,siti-wijaya-4416@mail.com,password123,bcrypt
AKUN000849,UMKM,Yusuf Haunan,yusufhaunan849@gmail.com,password123,bcrypt
AKUN000850,UMKM,Rizky Hylmi,rizky_hylmi.850@yahoo.co.id,password123,bcrypt
AKUN000851,UMKM,Maya Subianto,maya.subianto75@outlook.com,password123,bcrypt
AKUN000852,UMKM,Rafi Hermawan,rafi.00852@yahoo.co.id,password123,bcrypt
AKUN000853,UMKM,Mila Hakim,mila_hakim.853@yahoo.co.id,password123,bcrypt
AKUN000854,UMKM,Rangga Maharani,rm00854@gmail.com,password123,bcrypt
AKUN000855,UMKM,Hanif Prasetyo,hanif.00855@gmail.com,password123,bcrypt
AKUN000856,UMKM,Nisa Purnomo,np00856@outlook.com,password123,bcrypt
AKUN000857,UMKM,Yoeke Anwar,yoeke_anwar.857@gmail.com,password123,bcrypt
AKUN000858,UMKM,Anindya Basuki,ab00858@gmail.com,password123,bcrypt
AKUN000859,UMKM,Angelina Manggala,angelina.manggala83@mail.com,password123,bcrypt
AKUN000860,UMKM,Yoga Praisylia,yoga_praisylia.860@mail.com,password123,bcrypt
AKUN000861,UMKM,Yuni Fauziah,yf00861@outlook.com,password123,bcrypt
AKUN000862,UMKM,Febri Widodo,fw00862@yahoo.co.id,password123,bcrypt
AKUN000863,UMKM,Adit Haryanto,aditharyanto863@outlook.com,password123,bcrypt
AKUN000864,UMKM,Endang Kurniawan,endangkurniawan864@outlook.com,password123,bcrypt
AKUN000865,UMKM,Mujiono Firmansyah,mf00865@outlook.com,password123,bcrypt
AKUN000866,UMKM,Devi Fauzi,devifauzi866@yahoo.co.id,password123,bcrypt
AKUN000867,UMKM,Syifa Pertiwi,sp00867@mail.com,password123,bcrypt
AKUN000868,UMKM,Dewi Akmalin,dewi.00868@outlook.com,password123,bcrypt
AKUN000869,UMKM,Wahyu Cahyono,wahyu-cahyono-4773@yahoo.co.id,password123,bcrypt
AKUN000870,UMKM,Farhan Mutmainah,farhanmutmainah870@yahoo.co.id,password123,bcrypt
AKUN000871,UMKM,Salsa Kusumawati,salsa-kusumawati-4807@outlook.com,password123,bcrypt
AKUN000872,UMKM,Bagus Nuraini,bagus-nuraini-4824@icloud.com,password123,bcrypt
AKUN000873,UMKM,Niken Nugroho,nikennugroho873@gmail.com,password123,bcrypt
AKUN000874,UMKM,Dinda Ningsih,dn00874@gmail.com,password123,bcrypt
AKUN000875,UMKM,Pram Amalia,pram_amalia.875@outlook.com,password123,bcrypt
AKUN000876,UMKM,Adeliya Ade,aa00876@gmail.com,password123,bcrypt
AKUN000877,UMKM,Jonnathan Dzaki,jonnathan-dzaki-4909@bisnis.id,password123,bcrypt
AKUN000878,UMKM,Viola Fadhilah,viola.00878@gmail.com,password123,bcrypt
AKUN000879,UMKM,Gloria Ramadhani,gloria_ramadhani.879@outlook.com,password123,bcrypt
AKUN000880,UMKM,Taufik Anjani,taufik.00880@yahoo.co.id,password123,bcrypt
AKUN000881,UMKM,Ratna Santoso,ratna_santoso.881@yahoo.co.id,password123,bcrypt
AKUN000882,UMKM,Salma Sari,salma.00882@outlook.com,password123,bcrypt
AKUN000883,UMKM,Sulastri Puspita,sp00883@outlook.com,password123,bcrypt
AKUN000884,UMKM,Mardiyah Astuti,mardiyah.00884@outlook.com,password123,bcrypt
AKUN000885,UMKM,Suyatno Meidiyana,suyatno_meidiyana.885@outlook.com,password123,bcrypt
AKUN000886,UMKM,Puspita Pangestu,puspita.pangestu13@mail.com,password123,bcrypt
AKUN000887,UMKM,Anisa Maryati,anisa.maryati14@yahoo.co.id,password123,bcrypt
AKUN000888,UMKM,Rina Sutrisno,rina-sutrisno-5096@icloud.com,password123,bcrypt
AKUN000889,UMKM,Dian Prakoso,dian-prakoso-5113@icloud.com,password123,bcrypt
AKUN000890,UMKM,Bayu Lestari,bayu.lestari17@yahoo.co.id,password123,bcrypt
AKUN000891,UMKM,Kartika Maulana,kartika.00891@yahoo.co.id,password123,bcrypt
AKUN000892,UMKM,Galih Ramadhan,galih_ramadhan.892@bisnis.id,password123,bcrypt
AKUN000893,UMKM,Miftah Ryannareta,miftah.00893@outlook.com,password123,bcrypt
AKUN000894,UMKM,Fauzan Herfina,fh00894@yahoo.co.id,password123,bcrypt
AKUN000895,UMKM,Annisa Wicaksono,annisawicaksono895@outlook.com,password123,bcrypt
AKUN000896,UMKM,Lois Herlambang,lois.00896@mail.com,password123,bcrypt
AKUN000897,UMKM,Satria Setyowati,satria-setyowati-5249@gmail.com,password123,bcrypt
AKUN000898,UMKM,Prabowo Asih,prabowo.asih25@mail.com,password123,bcrypt
AKUN000899,UMKM,Zahra Wahyuni,zahra.00899@yahoo.co.id,password123,bcrypt
AKUN000900,UMKM,Irfan Pramono,irfanpramono900@gmail.com,password123,bcrypt
AKUN000901,UMKM,Retno Fitriani,retnofitriani901@gmail.com,password123,bcrypt
AKUN000902,UMKM,Naufal Azarel,naufalazarel902@outlook.com,password123,bcrypt
AKUN000903,UMKM,Joko Syakira,js00903@yahoo.co.id,password123,bcrypt
AKUN000904,UMKM,Halimah Ramdani,halimahramdani904@umkm.id,password123,bcrypt
AKUN000905,UMKM,Yuliana Wulandari,yuliana.00905@outlook.com,password123,bcrypt
AKUN000906,UMKM,Nuraini Pawestri,nuraini.pawestri33@mail.com,password123,bcrypt
AKUN000907,UMKM,Budi Wibowo,budi-wibowo-5419@yahoo.co.id,password123,bcrypt
AKUN000908,UMKM,Fitri Rahmawati,fitri.00908@icloud.com,password123,bcrypt
AKUN000909,UMKM,Nadia Harlitasari,nadia-harlitasari-5453@umkm.id,password123,bcrypt
AKUN000910,UMKM,Arif Aryati,aa00910@outlook.com,password123,bcrypt
AKUN000911,UMKM,Rahayu Artanti,ra00911@umkm.id,password123,bcrypt
AKUN000912,UMKM,Rifqi Nugraha,rifqi-nugraha-5504@umkm.id,password123,bcrypt
AKUN000913,UMKM,Citra Rohmah,citra_rohmah.913@gmail.com,password123,bcrypt
AKUN000914,UMKM,Rizka Pratiwi,rizka.pratiwi41@outlook.com,password123,bcrypt
AKUN000915,UMKM,Dwi Kusnadi,dwi.00915@mail.com,password123,bcrypt
